note_id,maintenance_id,machine_id,note_datetime,note_text,intent_label,contains_safety_issue
NOTE-MT-000244,MT-000244,MCH-031,2026-06-25 15:37:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000245,MT-000245,MCH-031,2025-09-12 16:10:00,Symptom: sensor reading drift and repeated false alarm during production run. Action: recalibrated sensor; replaced cable and verified signal quality. Severity: high. Failure code: SENSOR.,maintenance_case_summary,1
NOTE-MT-000246,MT-000246,MCH-031,2026-04-13 11:01:00,Symptom: pressure fluctuation and oil temperature exceeded warning band. Action: replaced hydraulic seal; flushed oil; pressure test completed. Severity: high. Failure code: HYDRAULIC.,maintenance_case_summary,0
NOTE-MT-000247,MT-000247,MCH-031,2026-05-22 19:42:00,Symptom: sensor reading drift and repeated false alarm during production run. Action: recalibrated sensor; replaced cable and verified signal quality. Severity: medium. Failure code: SENSOR.,maintenance_case_summary,0
NOTE-MT-000248,MT-000248,MCH-032,2025-08-18 19:27:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000249,MT-000249,MCH-032,2025-10-26 06:25:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000250,MT-000250,MCH-032,2025-12-26 08:52:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000251,MT-000251,MCH-032,2026-03-07 11:05:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000252,MT-000252,MCH-032,2026-05-15 11:18:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000253,MT-000253,MCH-032,2026-07-19 12:02:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000254,MT-000254,MCH-032,2025-12-02 14:18:00,Symptom: abnormal vibration and rising temperature before automatic stop. Action: replaced bearing; realigned shaft; verified vibration baseline. Severity: medium. Failure code: BEARING.,maintenance_case_summary,0
NOTE-MT-000255,MT-000255,MCH-033,2025-08-25 20:57:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000256,MT-000256,MCH-033,2025-11-21 13:25:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000257,MT-000257,MCH-033,2026-02-22 16:31:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000258,MT-000258,MCH-033,2026-05-26 12:37:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000259,MT-000259,MCH-033,2025-10-22 14:31:00,Symptom: pressure fluctuation and oil temperature exceeded warning band. Action: replaced hydraulic seal; flushed oil; pressure test completed. Severity: medium. Failure code: HYDRAULIC.,maintenance_case_summary,0
NOTE-MT-000260,MT-000260,MCH-033,2026-03-05 20:08:00,Symptom: abnormal vibration and rising temperature before automatic stop. Action: replaced bearing; realigned shaft; verified vibration baseline. Severity: medium. Failure code: BEARING.,maintenance_case_summary,0
NOTE-MT-000261,MT-000261,MCH-033,2026-07-15 02:35:00,Symptom: abnormal vibration and rising temperature before automatic stop. Action: replaced bearing; realigned shaft; verified vibration baseline. Severity: medium. Failure code: BEARING.,maintenance_case_summary,0
NOTE-MT-000262,MT-000262,MCH-034,2025-10-11 11:17:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000263,MT-000263,MCH-034,2025-12-17 12:28:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000264,MT-000264,MCH-034,2026-03-10 06:47:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000265,MT-000265,MCH-034,2026-06-01 14:56:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000266,MT-000266,MCH-034,2025-11-19 06:13:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: high. Failure code: MOTOR.,maintenance_case_summary,0
NOTE-MT-000267,MT-000267,MCH-034,2025-12-01 02:14:00,Symptom: tool wear exceeded threshold; surface scratch defects increased. Action: changed tool set; adjusted feed rate and checked first article. Severity: medium. Failure code: TOOLING.,maintenance_case_summary,0
NOTE-MT-000268,MT-000268,MCH-034,2026-07-17 17:54:00,Symptom: pressure fluctuation and oil temperature exceeded warning band. Action: replaced hydraulic seal; flushed oil; pressure test completed. Severity: medium. Failure code: HYDRAULIC.,maintenance_case_summary,0
NOTE-MT-000269,MT-000269,MCH-035,2025-08-06 19:16:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000270,MT-000270,MCH-035,2025-10-07 10:23:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000271,MT-000271,MCH-035,2025-11-30 17:49:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000272,MT-000272,MCH-035,2026-01-29 20:11:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000273,MT-000273,MCH-035,2026-04-02 20:42:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000274,MT-000274,MCH-035,2026-05-27 17:43:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000275,MT-000275,MCH-035,2026-07-20 18:22:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000276,MT-000276,MCH-035,2026-02-12 12:21:00,Symptom: sensor reading drift and repeated false alarm during production run. Action: recalibrated sensor; replaced cable and verified signal quality. Severity: critical. Failure code: SENSOR.,maintenance_case_summary,1
NOTE-MT-000277,MT-000277,MCH-035,2026-04-27 05:37:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: critical. Failure code: MOTOR.,maintenance_case_summary,1
NOTE-MT-000278,MT-000278,MCH-035,2026-05-18 20:01:00,Symptom: abnormal vibration and rising temperature before automatic stop. Action: replaced bearing; realigned shaft; verified vibration baseline. Severity: critical. Failure code: BEARING.,maintenance_case_summary,0
NOTE-MT-000279,MT-000279,MCH-035,2026-07-12 12:36:00,Symptom: electrical cabinet alarm and servo reset during high load. Action: tightened terminals; replaced relay; reset servo drive parameters. Severity: critical. Failure code: ELECTRICAL.,maintenance_case_summary,1
NOTE-MT-000280,MT-000280,MCH-036,2025-08-10 08:30:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000281,MT-000281,MCH-036,2025-09-21 11:05:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000282,MT-000282,MCH-036,2025-11-02 17:48:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000283,MT-000283,MCH-036,2025-12-21 07:12:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000284,MT-000284,MCH-036,2026-02-14 17:34:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000285,MT-000285,MCH-036,2026-03-31 06:37:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000286,MT-000286,MCH-036,2026-05-11 10:14:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000287,MT-000287,MCH-036,2026-07-01 14:29:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000288,MT-000288,MCH-036,2025-10-03 07:27:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: high. Failure code: MOTOR.,maintenance_case_summary,1
NOTE-MT-000289,MT-000289,MCH-036,2025-11-19 05:55:00,Symptom: tool wear exceeded threshold; surface scratch defects increased. Action: changed tool set; adjusted feed rate and checked first article. Severity: high. Failure code: TOOLING.,maintenance_case_summary,1
NOTE-MT-000290,MT-000290,MCH-036,2026-02-15 03:26:00,Symptom: abnormal vibration and rising temperature before automatic stop. Action: replaced bearing; realigned shaft; verified vibration baseline. Severity: high. Failure code: BEARING.,maintenance_case_summary,0
